id,location,osm_list
58276,"The project involved the construction of a power transmission system to evacuate electricity from the Liouesso hydroelectric dam. More specifically, it involved the construction of 74-km 110kV transmission line from Liouesso to Ouesso, a 85-km 30kV transmission line from Ouesso to Makoua and Owando to Makoua, one 110kV substation in Ouesso, and four 30kV substations (in Makoua and elsewhere). More detailed locational information can be found at https://www.openstreetmap.org/way/662465053#map=10/1.2487/15.7739 and https://www.openstreetmap.org/way/470573738#map=11/1.4286/15.8744 and https://www.openstreetmap.org/way/470573741 and https://www.openstreetmap.org/way/470573739#map=12/1.5290/15.9543.","['https://www.openstreetmap.org/way/662465053#map=10/1.2487/15.7739', 'https://www.openstreetmap.org/way/470573738#map=11/1.4286/15.8744', 'https://www.openstreetmap.org/way/470573741', 'https://www.openstreetmap.org/way/470573739#map=12/1.5290/15.9543.']"
60791,This project involved the rehabilitation of the Palace of Culture in the city of Abidjan. More detailed locational information can be found at https://www.openstreetmap.org/way/147068724,['https://www.openstreetmap.org/way/147068724']
66064,This project involved the rehabilitation of the Alassane Ouattara Modern High School (Lycée Moderne Alassane Ouattara d'Anyama) in the sub-prefecture of Anyama. More detailed locational information can be found at https://www.openstreetmap.org/node/6786694317.,['https://www.openstreetmap.org/node/6786694317.']
66116,This project involved the rehabilitation of a Malaria Research and Control Center (Centre de Recherche et de Lutte contre le Paludisme or CRLP) at the National Institute of Public Health (Institut national de Santé Publique or INSP) in the Adjame district of Abidjan. More detailed locational information can be found at https://www.openstreetmap.org/node/6474137982.,['https://www.openstreetmap.org/node/6474137982.']
63807,"The purpose of this project was to construct a border checkpoint at the Manpo-Jian railroad crossing in Chagang province (exact locational coordinates: (41.155090, 126.273282). More detailed locational information can be found at https://www.openstreetmap.org/way/900500131",['https://www.openstreetmap.org/way/900500131']
86332,"This project supported the China-DPRK Friendship Thaekam Cooperative Farm, which is located in Sunan District, a northwestern suburb of Pyongyang (exact locational coordinates: 39.25121253771924, 125.69807219999998). More detailed locational information can be found at https://www.openstreetmap.org/way/866579392",['https://www.openstreetmap.org/way/866579392']
65016,"This project involves the construction of the 746 km2 Rason Special Economic Zone, which is is on the western side of the Tumen River in North Korea. It is between 42 08'-42 38'N and 130 07'-130 42'E. It is located in the easternmost end of the country, bordering Russia and China. According to North Korean Economy Watch, the area is surrounded by a 56-kilometer (35 mi) long electrified fence.More detailed locational information can be found at https://www.openstreetmap.org/way/199387489",['https://www.openstreetmap.org/way/199387489']
53508,"N'djili Airport is located in Kinshasa.  This project involved the refurbishing of an existing runway at the N'djili Airport  that is 4,000 meters long and 60 meters wide. More detailed locational information can be found at https://www.google.com/maps/place/Ndjili+International+Airport+-+Kinshasa/@-4.3882121,15.4471974,15z/data=!4m2!3m1!1s0x0:0xfe2cdd3ac4fedbc5?sa=X&ved=2ahUKEwiv5_WCluzrAhX1lnIEHbNuCTgQ_BIwCnoECBsQCA and https://www.openstreetmap.org/way/784957020.",['https://www.openstreetmap.org/way/784957020.']
36321,"The 15th medical team was stationed at the Sino-Congolese Friendship Hospital, which is located in N'djili, Kinshasa. More detailed locational information can be found at https://www.openstreetmap.org/way/703355986 and http://www.nhc.gov.cn/gjhzs/gzdt/201308/15eb6805aa0c4da9a5c0c092bda08082.shtml and https://www.google.com/maps/place/Hospital+L'amiti%C3%A9+Sino-Congolaise/@-4.4039271,15.3741803,15z/data=!4m2!3m1!1s0x0:0x951a06b40dbe253?sa=X&ved=2ahUKEwjatNHgtPXpAhVYSzABHbKQAM4Q_BIwE3oECBMQCA.",['https://www.openstreetmap.org/way/703355986']
53517,"The Sino-Congolese friendship hospital is located in N'djili, Kinshasa. More detailed locational information can be found at https://www.openstreetmap.org/way/703355986 and https://www.google.com/maps/place/Hospital+L'amiti%C3%A9+Sino-Congolaise/@-4.4039271,15.3741803,15z/data=!4m2!3m1!1s0x0:0x951a06b40dbe253?sa=X&ved=2ahUKEwjatNHgtPXpAhVYSzABHbKQAM4Q_BIwE3oECBMQCA.",['https://www.openstreetmap.org/way/703355986']
58849,"The People's Palace is located in Lingwala, Kinshasa. More detailed locational information can be found at https://www.openstreetmap.org/relation/7335461#map=17/-4.33375/15.30315.",['https://www.openstreetmap.org/relation/7335461#map=17/-4.33375/15.30315.']
59137,More detailed locational information can be found at https://www.openstreetmap.org/relation/10541708,['https://www.openstreetmap.org/relation/10541708']
59327,More detailed locational information can be found at https://www.openstreetmap.org/way/266382353#map=17/11.59360/43.15126,['https://www.openstreetmap.org/way/266382353#map=17/11.59360/43.15126']
59525,More detailed locational information can be found at https://www.openstreetmap.org/node/931515005,['https://www.openstreetmap.org/node/931515005']
59549,More detailed locational information can be found at https://www.openstreetmap.org/way/266382353#map=17/11.59360/43.15126,['https://www.openstreetmap.org/way/266382353#map=17/11.59360/43.15126']
30346,The Port of Goubet is located 40 km south of the Gulf of Goubet. More detailed locational information is available at https://www.openstreetmap.org/relation/11199579.,['https://www.openstreetmap.org/relation/11199579.']
85281,"More detailed locational information can be found at https://www.google.com/maps/place/School+D'excellence+De+Djibouti/@11.5614892,43.1046745,17z/data=!4m12!1m6!3m5!1s0x162307334e5b5f4f:0xea72f6d6e33c66c6!2sSchool+D'excellence+De+Djibouti!8m2!3d11.561484!4d43.1068632!3m4!1s0x162307334e5b5f4f:0xea72f6d6e33c66c6!8m2!3d11.561484!4d43.1068632 and https://www.openstreetmap.org/way/770660549",['https://www.openstreetmap.org/way/770660549']
62398,The 26th medical team was stationed at Bata General Hospital in the city of Bata and Malabo Regional Hospital in the city of Malabo. More detailed locational information can be found at https://www.openstreetmap.org/way/609630820 and https://www.openstreetmap.org/way/265308137,"['https://www.openstreetmap.org/way/609630820', 'https://www.openstreetmap.org/way/265308137']"
62447,The Dumasi-Niefang Agricultural Demonstration Farm Project is located in the town of Niefang. More detailed locational information can be found at https://www.openstreetmap.org/node/667646869#map=10/1.8500/10.2504.,['https://www.openstreetmap.org/node/667646869#map=10/1.8500/10.2504.']
30527,This project involved the construction of a primary school in the town of Erafaile (عرافيلة). More detailed locational information can be found at https://www.openstreetmap.org/way/458378320#map=18/15.08322/39.71907.,['https://www.openstreetmap.org/way/458378320#map=18/15.08322/39.71907.']
59178,"The Aba-Samuel dam is located at Andode in East Shewa Zone and the Oromia Region. More detailed locational information can be found at https://www.arcgis.com/apps/MapJournal/index.html?appid=c9d2b561ceeb40a7a460710e4872c252 and https://www.industryabout.com/country-territories-3/2550-ethiopia/hydro-energy/39524-aba-samuel-dam and https://www.arcgis.com/apps/MapJournal/index.html?appid=7b6a854a7d174745829630ef7b78cf9a and https://www.google.com/maps/place/Aba-Samuel+Reservoir/@8.8133382,38.6937508,14z/data=!4m8!1m2!2m1!1shydroelectric+power+plant+near+Aba-Samuel+Reservoir,+Ethiopia!3m4!1s0x164b7c38e61a4669:0x46f669965f94cdf1!8m2!3d8.8136958!4d38.7080127 and https://www.openstreetmap.org/way/384797186",['https://www.openstreetmap.org/way/384797186']
60344,"More detailed locational information can be found at https://www.openstreetmap.org/way/202408192 and https://www.google.com/maps/place/Abebech+Gobena+Children's+Care+and+Development+Association+(AGOHELMA)/@9.041861,38.7390589,21z/data=!4m5!3m4!1s0x164b8f5379a22b73:0xc7f3c1991788c9ed!8m2!3d9.0418579!4d38.7391592",['https://www.openstreetmap.org/way/202408192']
60658,"More detailed locational information can be found at https://www.openstreetmap.org/way/377772051 and https://www.google.com/maps/place/Meles+Zenawi+Technical+and+Vocational+College/@9.599142,41.8526208,15z/data=!4m5!3m4!1s0x0:0x6f1cf71223f5b6a3!8m2!3d9.599142!4d41.8526208",['https://www.openstreetmap.org/way/377772051']
39405,This project involved the construction of a seawall in the village of Kiuva. More detailed locational information can be found at https://www.openstreetmap.org/way/22570201 and  https://www.mindat.org/feature-11610821.html.,['https://www.openstreetmap.org/way/22570201']
66892,"This project involved the dredging of the Ba River, Nawaka River, and Nadi River. More detailed locational information can be found at https://www.openstreetmap.org/way/492016446 and https://www.openstreetmap.org/relation/10126468.","['https://www.openstreetmap.org/way/492016446', 'https://www.openstreetmap.org/relation/10126468.']"
64738,The purpose of the project was to upgrade a 70 km highway that runs from Labasa (Dreketi) to Nabouwalu (Nabouwalu jetty). More detailed locational information can be found at https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=-16.9952%2C178.6891%3B-16.6123%2C178.9900,['https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=-16.9952%2C178.6891%3B-16.6123%2C178.9900']
30481,"This project involved the establishment of network infrastructure in 12 regional centers (including Accra City Campus, Koforidua, Sunyani, Takoradi, Tamale, Tsito, and Wa) across the country and the development of customized teaching software. It also involved the construction a 50-seat computer laboratory and a video conference center connected to Data Centre at the University of Ghana’s Legon Campus over the Vodafone National Fiber Backbone. More detailed locational information can be found at https://www.google.com/maps/place/Legon+Campus/@5.6507483,-0.1976453,17z/data=!3m1!4b1!4m5!3m4!1s0xfdf9c79f4004277:0x781bce0112f495b7!8m2!3d5.6507483!4d-0.1954513 and https://www.openstreetmap.org/way/308668766.",['https://www.openstreetmap.org/way/308668766.']
30600,"Cape Coast Sports Stadium is located in Cape Coast within Ghana’s Central Region. More detailed locational information can be found at https://en.wikipedia.org/wiki/Cape_Coast_Sports_Stadium#/map/0 and https://www.google.com/maps/place/Cape+Coast+Sports+Stadium/@5.1359412,-1.2847234,17z/data=!3m1!4b1!4m5!3m4!1s0xfddfeaee56a4bf3:0xbbf83714b6736cb0!8m2!3d5.1359412!4d-1.2825294 and https://www.openstreetmap.org/way/569563590.",['https://www.openstreetmap.org/way/569563590.']
32344,"The University of Health and Allied Sciences a public university located at Ho in the Volta Region of Ghana. More detailed locational information can be found at https://www.google.com/maps/place/University+of+Health+and+Allied+Sciences/@7.1588668,0.4703412,17z/data=!3m1!4b1!4m5!3m4!1s0x1027a8c1be659ead:0x80f0fde88ff5c0fb!8m2!3d7.1588668!4d0.4725352 and https://www.openstreetmap.org/way/332096601.",['https://www.openstreetmap.org/way/332096601.']
35241,"This medical equipment was donated to Korle-Bu Teaching Hospital in Accra. More detailed locational information can be found at https://www.openstreetmap.org/search?query=Korle%20Bu%20Teaching%20Hospital#map=12/5.5374/-0.2274 and https://www.google.com/maps/place/Korle+Bu+Teaching+Hospital/@5.5367786,-0.226354,15z/data=!4m2!3m1!1s0x0:0x73b96e60d0bdae26?sa=X&ved=2ahUKEwiRyPrRo4XrAhW6gnIEHUsdD3gQ_BIwFXoECBkQCA.",['https://www.openstreetmap.org/search?query=Korle%20Bu%20Teaching%20Hospital#map=12/5.5374/-0.2274']
30086,"Bui Dam is located on the Black Volta river at the Bui Gorge, at the southern end of Bui National Park. More detailed locational information can be found at https://geohack.toolforge.org/geohack.php?pagename=Bui_Dam&params=8_16_42_N_2_14_9_W_type:landmark and https://www.google.com/maps/place/Bui+Dam,+Bagbiapi,+Ghana/@8.278333,-2.238027,17z/data=!3m1!4b1!4m5!3m4!1s0xfd03a3d00d354f3:0xa015cf1db236d776!8m2!3d8.278333!4d-2.235833 and https://www.openstreetmap.org/search?query=Bui%20Dam#map=12/8.2786/-2.2360.",['https://www.openstreetmap.org/search?query=Bui%20Dam#map=12/8.2786/-2.2360.']
